id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
2lwcTUtv8NexhJmGtI4B6H,0.0165,0.448,0.908,0.0,0.0863,-4.604,1,0.0643,174.836,0.321
7aPJPm0yFfRrTuBw05qVE3,9.76e-06,0.276,0.962,0.000366,0.0327,-3.797,0,0.0629,189.898,0.741
0Ws3haBpuaBIaRnWKrkNCg,0.0309,0.232,0.895,2.86e-06,0.129,-5.449,0,0.101,175.744,0.603
3NfLSMOVWDKfYDE0WAm7uf,0.243,0.452,0.67,5.08e-05,0.108,-8.392,0,0.0352,113.071,0.539
0snQkGI5qnAmohLE7jTsTn,0.000264,0.413,0.873,0.00249,0.204,-4.151,1,0.0536,116.68,0.48
6GtX0jaNL8IjVQfrDBx81z,5.59e-05,0.404,0.72,0.836,0.0466,-9.18,0,0.0623,121.864,0.475
6YIggUJW3ttAAPRdnki8RM,0.142,0.527,0.418,0.775,0.139,-10.205,0,0.0277,129.516,0.218
5PCdkbHYacEdWbZRRPopmM,0.00154,0.527,0.82,1.93e-05,0.0882,-5.855,1,0.0325,120.041,0.251
6fFnFIlj8LEHy7991Znnud,0.00986,0.395,0.637,0.00229,0.343,-5.757,1,0.0304,169.996,0.284
1zxXEG06gL5D4AHO2DhLxe,0.0521,0.616,0.88,0.000717,0.0539,-3.59,1,0.042,94.011,0.751
2TaTzAv5PQxDbfjvS7KWXB,0.000803,0.56,0.69,4.86e-06,0.118,-4.813,1,0.0258,94.991,0.567
1JfNuvdAIqI3ggkzXuBvPp,0.0068,0.456,0.95,0.0149,0.207,-3.858,1,0.0854,158.323,0.561
2FgNghYPg74BO0EyLSWReQ,0.000139,0.487,0.873,9.58e-06,0.468,-5.67,0,0.0578,140.019,0.452
6Dunt2D6P0zuWM8XvusCAm,5.52e-05,0.369,0.792,0.000577,0.109,-4.591,1,0.0494,178.193,0.391
65MzZl4i8BOdHVbKYou8bm,0.00058,0.327,0.689,2.78e-05,0.0885,-6.44,1,0.0342,79.55,0.129
224kCIIU6oD7lf1UFkIWMG,1.76e-05,0.195,0.954,0.0171,0.162,-5.315,0,0.171,166.987,0.328
67sNJFNkxmNGiPnqU2II0Z,0.00119,0.357,0.863,8.21e-06,0.183,-5.929,1,0.105,124.654,0.26
77uvedoKmlqQxlpDmCjAi0,0.00221,0.352,0.934,0.101,0.356,-5.08,1,0.0586,90.033,0.509
6awCvDHolrfILqWrhT9oYU,0.0013,0.175,0.741,0.244,0.55,-6.53,0,0.0495,76.75,0.251
0tYlQc5IdhJZBRpg8DTD3m,0.0167,0.283,0.887,0.0122,0.404,-6.217,1,0.058,75.965,0.597
0eydX8qWfD3VgpWZuvWSdb,0.000181,0.478,0.827,0.73,0.0857,-5.828,1,0.0372,120.018,0.734
7vvN847Wt28LMyFQSsQoOY,1.66e-05,0.176,0.943,0.415,0.0487,-3.53,1,0.0936,154.802,0.406
3Vzwm3mDe6aKzGfLHWlL9U,0.0131,0.343,0.765,0.627,0.165,-7.063,1,0.0559,112.981,0.125
4PMkamZ4bgYdAFXx817Tvg,2.38e-06,0.413,0.894,0.347,0.351,-3.234,0,0.0423,123.096,0.442
0iY026TILWUW6OkJTWCXoE,2.25e-05,0.187,0.938,0.192,0.231,-3.635,1,0.0658,133.635,0.423
1DZsmyMXEihDy7td8CsRdq,1.92e-06,0.303,0.918,0.0131,0.0739,-2.875,0,0.0514,116.06,0.56
4yl1IpHPuXUV2MjxXy6hZn,5.37e-05,0.172,0.904,0.229,0.267,-4.831,1,0.0586,135.149,0.302
2eHruBEy06Vt7VswO4ROhC,0.000126,0.292,0.927,0.0417,0.178,-5.142,0,0.081,92.236,0.403
15QdOzjkeTl4bk3Wa7vAPt,9.55e-05,0.417,0.748,0.0176,0.0584,-5.191,0,0.0959,136.202,0.652
2cVphsi72OjF7s0rtt2z5e,0.0695,0.516,0.824,0.753,0.221,-10.027,0,0.0363,102.044,0.882
5NyFFIp7NRmqF0wmuJLxqZ,0.202,0.263,0.679,0.776,0.0968,-11.883,0,0.0498,82.261,0.406
1yibGVA3FlGySYObOkMdzc,0.000185,0.256,0.935,0.121,0.0621,-5.635,1,0.0788,149.874,0.155
6nxHMqTNKWlQnx5AFxz1iX,8.21e-05,0.497,0.947,0.000693,0.118,-8.802,1,0.0391,90.371,0.588
0fZLTsasJCJ2EaaczK2Nob,0.0194,0.342,0.938,0.127,0.274,-6.368,1,0.0325,145.546,0.758
2wO8aOvN1ogLy1N8XT1WJE,0.00141,0.261,0.964,2.87e-05,0.183,-6.654,1,0.0638,162.902,0.326
4p8ZzOdHp58cn6SKdrWKzU,0.00409,0.358,0.951,0.039,0.754,-3.297,1,0.115,151.663,0.571
7oXRMDUzBPekkLRTJhSGvC,0.00136,0.516,0.781,0.000735,0.11,-4.004,0,0.0364,116.793,0.897
0W7AbEauB7cP4pidLclApe,0.0236,0.373,0.567,3.47e-06,0.0916,-10.835,1,0.032,137.789,0.298
1AfYo6cKm3yHsJHdmNoGO1,0.000552,0.214,0.947,0.00352,0.238,-5.053,1,0.0507,170.616,0.483
5vCE0xRLIEG1Zej2tgWFDb,0.00141,0.297,0.989,0.000167,0.0911,-4.945,1,0.111,168.893,0.323
07jUylEMp4LBOWZagde8tF,0.0347,0.335,0.716,0.0,0.107,-7.02,1,0.0404,121.761,0.303
4L2S9GbwEgwfSbHjTCvNQX,0.0768,0.306,0.647,0.0,0.366,-9.969,1,0.0316,148.087,0.321
4VwPsMcRt1HPVKIdcwY9Uj,0.000173,0.485,0.841,0.00686,0.125,-6.068,0,0.0307,94.867,0.551
2gdtLnVGGg80Kj9GiqP0vH,0.000386,0.47,0.989,0.00161,0.157,-3.857,1,0.0632,106.479,0.446
59WN2psjkt1tyaxjspN8fp,0.0266,0.466,0.833,0.0,0.0327,-4.215,1,0.304,88.785,0.661
1WWgMk8nD79p8VeKFGYrOw,0.00673,0.431,0.855,0.00114,0.639,-4.205,1,0.15,163.014,0.397
6W21LNLz9Sw7sUSNWMSHRu,2.23e-05,0.353,0.898,0.105,0.39,-5.877,1,0.052,103.299,0.525
0StO1AR9wWQ5SmGPKklV5u,0.328,0.221,0.787,0.857,0.196,-11.514,1,0.0419,169.253,0.422
21pZBpd9XgAmJQFnBeLIKV,0.000216,0.255,0.608,0.761,0.114,-5.604,1,0.0325,122.531,0.133
6lFJiZ4aiGxobbu3ronF9O,0.00386,0.27,0.45,0.897,0.103,-9.846,0,0.0359,122.232,0.205
3ITVfnOWqufdNq3rD0lFsh,0.00406,0.416,0.466,0.0511,0.12,-8.718,1,0.0363,119.085,0.357
0wNkGjxuZwc9c6dLxhwscF,0.000301,0.24,0.726,0.864,0.0899,-8.714,1,0.0396,123.949,0.27
251p31yKdHEwSFYiAi9GCr,0.0023,0.255,0.679,0.203,0.173,-8.234,1,0.0342,96.68,0.119
3yuVr8VQbkRCrdk8ekHVjC,0.146,0.333,0.569,0.796,0.111,-10.778,1,0.0335,126.05,0.18
6mcxQ1Y3uQRU0IHsvdNLH1,0.0157,0.518,0.436,0.000621,0.079,-14.134,1,0.0349,80.88,0.27
1HZ3cUZUw5htSFmah1V8Ko,0.294,0.54,0.423,0.0884,0.152,-8.799,1,0.0283,150.135,0.353
7kF1iPJTj3VFJX9XokQ80F,0.000266,0.478,0.974,0.096,0.0738,-3.866,1,0.102,141.082,0.275
0xMEF2WiqKWTIG7Krjungw,0.00795,0.463,0.749,0.00221,0.0558,-8.118,0,0.0894,183.054,0.888
1FTSo4v6BOZH9QxKc3MbVM,0.00178,0.674,0.789,0.00708,0.0753,-6.903,1,0.0676,129.802,0.918
5ceGigL7CZQ3Ih6W8SIbv8,0.00916,0.431,0.94,0.0,0.142,-4.462,0,0.0563,157.477,0.484
1ng36571Iyov4HBxUClySn,0.00589,0.631,0.804,0.00116,0.16,-5.492,1,0.166,79.898,0.671
0BqQWfhMrkpRAUCbdfdHUC,0.0113,0.364,0.959,0.000953,0.411,-2.955,1,0.0627,161.797,0.927
4tvBoSWeIW0bjhKNre5mod,0.000613,0.684,0.851,0.0029,0.535,-9.792,1,0.0407,112.662,0.512
31joRJoijYOGBIW4444Fwk,2.89e-06,0.199,0.918,0.27,0.187,-4.654,1,0.122,151.399,0.334
3T246PZYf5qMcBKFcjnfKx,0.124,0.361,0.852,0.166,0.364,-4.377,1,0.0506,88.488,0.517
2h54dgU1AXJRzkfkLQtYKf,0.107,0.184,0.893,0.0978,0.0429,-4.225,1,0.0459,83.384,0.586
0SSt5DTK7CTvMhxSBkjsGp,0.766,0.309,0.928,0.652,0.146,-6.593,0,0.0452,144.716,0.286
6lS2jdGhJvy0M1gDM8spDy,0.474,0.14,0.794,0.552,0.0638,-5.95,1,0.0449,177.285,0.265
0aJQsElJknfay4qqcyAKio,0.147,0.379,0.87,0.673,0.106,-5.881,0,0.0511,122.055,0.35
12D0B0xlNXsZYtolLcJ5Lj,0.00531,0.186,0.932,0.745,0.278,-4.862,1,0.0892,186.555,0.686
1BRFcMuTdU5hEzdKsU2nHF,2.78e-05,0.509,0.963,0.0307,0.149,-3.407,1,0.042,92.511,0.647
25K7x5J07v55b2Wtpj1gcV,0.00352,0.39,0.538,0.0271,0.326,-10.627,1,0.0368,121.578,0.0924
1sGLwoTeSbMUccGUYLHLY0,0.00353,0.184,0.821,0.106,0.686,-6.106,0,0.103,148.271,0.353
60r8ryhMPw4vvyBSpfOZ15,0.00076,0.358,0.837,0.00816,0.161,-6.565,1,0.0701,114.72,0.451
2EvUjCWg5zeaeKxGeOaHPh,0.000177,0.306,0.937,0.0119,0.0864,-8.014,1,0.117,157.345,0.218
4NLhF5E3alzEJr4qnFFo9m,0.172,0.244,0.871,0.00879,0.0759,-4.309,1,0.0568,162.708,0.64
4RzxZaYfwNNVj6c6uVT11Q,0.000751,0.259,0.916,0.017,0.0639,-5.481,1,0.0841,146.355,0.21
3Qt4nIDLCwXQEaStGZNkeF,0.00101,0.381,0.875,0.759,0.254,-5.742,0,0.0444,94.098,0.449
08DZuxXC80ROlob6maOCdn,0.000633,0.315,0.765,0.0768,0.0428,-5.576,0,0.0387,81.916,0.677
7dhHLdy6unRxuMbwIIuPJ6,3.14e-05,0.267,0.671,0.641,0.128,-7.422,1,0.0436,162.124,0.38
0GHRVjxxKDpFBHKMfoTiQ2,0.00821,0.416,0.722,0.789,0.138,-7.746,1,0.0379,119.018,0.305
0pojbrpMtuUWzojK1F7wOU,0.000101,0.324,0.869,0.229,0.138,-6.474,0,0.0451,165.501,0.491
1gl4nHeddPsq9bCaxHFJiW,0.00542,0.208,0.843,0.272,0.124,-7.68,1,0.0536,174.46,0.251
6cZxo7iQTwCssrGdjd1Bx7,0.00295,0.385,0.681,0.00501,0.275,-8.0,1,0.0675,114.329,0.107
38TVyLwJ6UtCyoLhNX3mnk,0.000403,0.589,0.718,0.00169,0.113,-5.375,0,0.0322,147.078,0.337
64MZ6sORm1f3tFW7oNvxyD,0.000166,0.431,0.582,0.75,0.31,-7.023,1,0.0265,90.014,0.441
0tOmGUPOf0IXYWVjISmUPE,0.000124,0.418,0.921,0.102,0.22,-4.601,1,0.0685,157.211,0.526
7dxYFOvHzineVUqhOwwzKf,5.89e-06,0.304,0.986,0.00364,0.33,-2.115,1,0.101,159.951,0.156
68KW9Drr3W1mN5CZJKyL3h,0.000216,0.394,0.788,0.0317,0.0988,-4.951,1,0.042,73.897,0.447
3OG3aeH3PcNaA8hOwdP950,0.000989,0.309,0.853,0.0,0.191,-6.27,1,0.0447,77.99,0.415
78pT6chiSRiZXetP7pYHXZ,0.0895,0.566,0.611,0.893,0.533,-8.602,1,0.0487,114.354,0.337
2WRk6RxETSwdsg2dhtnXxc,0.000839,0.282,0.843,3.02e-05,0.0699,-6.002,0,0.114,175.798,0.418
065qJCdtzrrZR00htXzIQB,2.03e-05,0.124,0.635,0.66,0.285,-7.309,1,0.0365,83.043,0.572
3NORT1j8JodIq57UaCJYfs,0.00188,0.298,0.77,0.056,0.0814,-6.234,1,0.0357,146.18,0.336
0amPDBn2wSRl0vRyWSLk5v,2.5e-05,0.381,0.539,0.723,0.125,-6.761,1,0.0375,127.424,0.499
5tPLGc34ZzC7cWU9RXiRpF,1.98e-05,0.379,0.808,0.436,0.194,-7.745,1,0.0375,183.623,0.657
4wv030W0ydc4mIeUhh3MUi,1.34e-05,0.465,0.919,0.856,0.177,-5.647,1,0.0361,119.381,0.376
1nitVGdkmIe50j2kJkGnAR,0.0306,0.557,0.848,0.00156,0.286,-5.106,0,0.0364,123.953,0.322
0bMr25MQ8RiFSKGm5yWBuk,0.018,0.318,0.948,0.0202,0.0792,-6.767,1,0.0728,124.034,0.338
4lB8DlkAdlHyjHpvSwv7az,0.000361,0.168,0.813,0.00401,0.0922,-6.856,1,0.051,156.969,0.291
58wcOjSCfKbunXdfVQdpe9,0.279,0.526,0.845,0.706,0.0979,-12.762,1,0.056,163.336,0.802
1vaGwe7pdYMEcERC2s0eOs,0.0385,0.364,0.911,0.000277,0.204,-7.905,0,0.0419,102.666,0.68
4MhDoXcb1umBr1bZKFA1k5,0.154,0.626,0.678,0.00997,0.144,-9.655,1,0.0392,118.921,0.708
2sWzJDMSkqLs3qTdtaFU9F,0.00259,0.212,0.865,0.239,0.0933,-7.755,1,0.0511,163.335,0.681
6U7yjgpweQna55cfWEZXIk,0.0254,0.477,0.648,0.0184,0.115,-7.687,1,0.0498,89.753,0.571
44jr40StCYzJ7LLvGrjEs1,0.0116,0.249,0.793,0.197,0.0699,-8.22,1,0.0414,184.386,0.515
3WHYOOvJ9fubkclYHUK1q6,0.0249,0.489,0.665,0.00106,0.329,-7.483,1,0.0386,90.789,0.671
48RCrsAtJ9HIKu95EwWoOt,0.000359,0.214,0.942,0.708,0.0942,-3.928,0,0.157,130.433,0.391
7DuRbuweGD2cpGN74cpPAF,0.0139,0.444,0.911,0.00955,0.0868,-6.117,0,0.0398,106.437,0.556
6QNJfu01hcQ8n8taGXXEqY,0.00341,0.232,0.955,0.951,0.122,-8.308,1,0.0447,186.946,0.829
79s4MhMtQe6os40Yti6mUj,0.157,0.28,0.835,1.9e-05,0.127,-3.27,0,0.0527,60.151,0.393
18FaLeYOOJAAEOd9EhxPCN,0.0742,0.245,0.89,0.00209,0.1,-3.899,0,0.0681,147.025,0.221
2ffofNBnNxvFNvoq7SqEnj,0.0105,0.429,0.792,0.00267,0.282,-6.113,1,0.0328,141.136,0.777
41Zj08JRny17R5B8kPQCbV,0.148,0.274,0.904,0.000127,0.0981,-3.475,0,0.072,134.79,0.323
1AH28vdykcFi8iqPD1TCpg,0.00136,0.505,0.892,0.329,0.117,-4.244,0,0.0377,91.999,0.548
57eZPUbPpylTQHBD1RdpGW,0.0269,0.235,0.92,0.814,0.231,-5.124,0,0.071,95.076,0.552
52Aruw4bLuyzvTRNDgpCpU,0.897,0.272,0.873,0.922,0.146,-7.034,0,0.0889,134.407,0.285
2CPlXiQmnvuinubDFgAeTU,5.62e-06,0.505,0.965,0.000414,0.0594,-2.848,1,0.0434,103.832,0.349
6yE653bOUMCnnAbCOnZS55,0.00115,0.56,0.867,0.000334,0.114,-3.766,1,0.032,137.887,0.445
0CD1Hybzpwc9Av6iRI2xjr,0.000602,0.533,0.961,0.000177,0.275,-3.32,0,0.0549,106.991,0.328
5JH7CsjmUWS0MhPi1q72Ak,0.0321,0.529,0.866,0.00117,0.148,-5.053,1,0.0391,107.544,0.759
1QZFn6QUNHfCp8s06C91hw,0.000189,0.462,0.913,0.00142,0.0671,-4.298,1,0.074,145.522,0.72
6t1DIuBPE3XGjUEszWtsaw,0.00156,0.606,0.716,0.283,0.0855,-7.778,1,0.0279,138.899,0.55
1Nr5AffYhFdsShdNkt9YPx,5.03e-06,0.398,0.947,0.331,0.0855,-2.82,0,0.0498,108.014,0.451
3v7Ro6fpUrAvc43GAdM5SN,3.83e-06,0.117,0.871,0.475,0.102,-3.669,1,0.0547,151.063,0.479
0oc8K68oJzQIE0Wn4LYnhw,1.53e-06,0.0741,0.938,8.1e-06,0.269,-4.127,1,0.0562,77.015,0.263
2BrRcLgNUlyIZlKhY8Umce,5.67e-06,0.201,0.851,0.484,0.0667,-4.211,1,0.0469,123.311,0.417
3XqEvTm2wEQewqhQH7ws7D,1.12e-06,0.31,0.924,0.645,0.257,-2.461,0,0.049,76.016,0.509
6fUasHjWzBi9uzrOcEqUYD,0.00783,0.532,0.801,0.000122,0.134,-5.215,1,0.0669,172.837,0.803
4FdCd4IGlEnK2P4JuQkGoV,0.00144,0.385,0.97,0.222,0.379,-4.652,1,0.0583,133.984,0.265
5LytCd1mWgF1u9HBEinPKY,0.00188,0.555,0.646,0.000148,0.213,-5.461,0,0.0283,100.939,0.393
2ppjEHYOZkJ7sLuSzX0YbH,0.000224,0.567,0.843,0.00368,0.356,-5.106,1,0.0454,133.025,0.427
5jH3R31VXmS2BnCJxHBDeL,6.15e-05,0.393,0.964,0.125,0.306,-2.032,0,0.0937,157.008,0.488
7odsUFDiJVv0HUQuSYsRbT,0.00708,0.553,0.76,0.0106,0.313,-6.861,1,0.0369,104.953,0.338
64ETHwzBLaBTGuKY55K1Kc,0.0406,0.65,0.548,0.0426,0.292,-8.767,1,0.0357,103.949,0.289
0rKlNsNmGGKGXo6tDgkHEn,0.0789,0.634,0.749,0.0172,0.0698,-7.895,1,0.0289,99.997,0.49
5dvDAORqUH5xoO8bfv0hlG,0.00544,0.538,0.823,0.0981,0.102,-7.402,1,0.0292,108.982,0.621
46bkeaB7DA45q7PdKWLFkR,0.00852,0.517,0.768,8.4e-06,0.136,-4.961,1,0.0363,115.002,0.206
2auTfKFcoQd7z2uFCeuaww,0.0198,0.287,0.754,1.33e-06,0.103,-4.077,0,0.0743,169.336,0.285
5ru4aUbSo8Kv8PUHY4WSHS,0.000131,0.479,0.831,0.863,0.194,-7.958,1,0.0357,103.058,0.576
3Agiwcd2KjBOG2MkckhC3i,0.000318,0.613,0.833,0.000669,0.0765,-4.694,1,0.0366,125.03,0.54
676z61jraS43HoLu3Tc9dB,0.000256,0.356,0.849,0.077,0.115,-5.59,1,0.0399,133.166,0.306
7mQgJx5mfCuI6o8elrYCKg,0.0171,0.377,0.813,0.114,0.323,-4.231,1,0.0448,165.012,0.265
3a2LaHyp9JhvYz43tJzkz0,0.000477,0.278,0.835,0.00644,0.15,-3.607,0,0.0343,72.835,0.681
3N02rdKYcUq6nabDpCRv7v,0.00249,0.323,0.903,0.571,0.104,-6.537,1,0.125,152.827,0.255
6s5BwPPzz4bdY5aUHWzqAE,0.746,0.341,0.527,0.889,0.0988,-11.066,1,0.0301,98.193,0.505
3twKuUTPH239GCSPdRfmgY,0.000186,0.634,0.737,0.638,0.119,-7.106,1,0.0385,95.812,0.349
4iv6rGqTTY9OPo3gO9kImr,5.25e-06,0.25,0.976,0.77,0.238,-5.978,0,0.0508,161.61,0.737
2hRJ0RcQAwxvrApfvFODaB,0.398,0.365,0.378,0.85,0.112,-10.621,0,0.0372,114.511,0.413
2FZ0yrA5aPClG5ZPBlV7n4,0.00183,0.362,0.6,0.0426,0.0814,-12.285,1,0.0463,148.462,0.658
4ayVDEOV4WR10YQ9D4pfxO,2.41e-05,0.477,0.895,0.462,0.302,-4.231,1,0.0397,115.972,0.371
2LWvD6LGEa8InAsAa650WV,0.202,0.548,0.756,0.00766,0.118,-6.637,1,0.0319,109.986,0.399
2o8j04fQKonUxsSQMjv6aH,0.031,0.451,0.995,0.00766,0.0446,-3.908,1,0.102,146.116,0.147
1Y67fOHM7hb04jj6FLBWDQ,0.00069,0.24,0.589,0.693,0.0815,-7.931,1,0.0349,83.762,0.148
1nT1WwzjraW3Iu8Pa8wXEi,0.000388,0.31,0.499,0.665,0.25,-7.992,1,0.0374,145.575,0.197
2n6r0bWrKWeo55FWk68wSd,8.3e-06,0.486,0.729,0.883,0.047,-7.196,0,0.0424,107.545,0.798
3EUdtxrn2HMEPxb03Akm6B,0.00041,0.213,0.69,0.00203,0.0696,-5.978,1,0.0368,79.994,0.148
36VQEcW3whyU0qttl8MHCJ,0.00567,0.428,0.959,0.000273,0.151,-4.67,1,0.0729,84.983,0.396
4zeiDZ0L3q0rW0M4AQs4cm,0.000795,0.523,0.772,0.0364,0.142,-4.461,0,0.0384,96.374,0.589
7geC4fIRD9baso4cbYs3nx,0.000391,0.555,0.672,0.183,0.0845,-6.126,1,0.0264,144.999,0.204
3JEcTIF5mT0fpbG3OjeUYM,4.98e-05,0.445,0.846,0.174,0.139,-5.135,1,0.0481,139.226,0.463
2uJrQPKpTe8G1qaeTB7lkL,0.000185,0.508,0.926,0.267,0.383,-3.611,1,0.0319,139.998,0.871
090lUrEM7BRMTVCCvOrSVA,0.000144,0.377,0.948,9.76e-05,0.106,-5.58,1,0.122,170.326,0.189
4rqevMJHSJ2nuSqMPpIF5E,5e-05,0.496,0.825,0.759,0.0379,-4.445,1,0.0631,147.158,0.582
2LWa8wT5Te0gxaXwuh4nIs,0.000468,0.555,0.819,0.211,0.774,-5.904,1,0.0541,109.904,0.224
6KrFW9k05ulrDySkjcDR3L,0.000281,0.493,0.924,0.624,0.493,-6.655,1,0.109,112.046,0.142
1EhDm4qQgquNcGDUZ6VDrY,2.09e-05,0.62,0.825,0.249,0.364,-4.508,1,0.0312,108.988,0.454
5WAqtAZwS7d1bj3cuA4ScC,0.00186,0.355,0.955,0.00678,0.128,-5.061,1,0.0785,176.118,0.609
6Ns6ZLgRKPym5Rxj3BZzzG,0.00109,0.17,0.888,0.00625,0.234,-4.115,1,0.0462,88.651,0.394
5nuPsaxp1K0Qog7WZSwjuW,3.51e-05,0.457,0.94,0.0462,0.346,-3.525,0,0.0666,103.13,0.638
25JrQxYf2ge3KLE3sDuuR0,0.000951,0.498,0.729,0.0423,0.106,-6.831,1,0.0294,88.96,0.691
60T6dfF5Q7KL2ujEefzoCE,0.148,0.779,0.525,0.0,0.0675,-5.756,0,0.0487,120.018,0.698
3EaT7EOhJhSrC4M5AlU5nN,0.00116,0.465,0.634,0.000295,0.14,-8.003,1,0.0399,163.933,0.493
3tKkHiZBHJPTbCEnULm7EZ,0.000483,0.326,0.956,0.000382,0.324,-4.835,1,0.0695,145.763,0.384
4ZxbneYUh4Vjbog1srsMP0,0.00325,0.473,0.968,1.31e-05,0.125,-4.081,1,0.0628,140.051,0.428
4RB0T9OOjyDnDhyuXKUtpH,0.00231,0.198,0.758,0.725,0.152,-7.038,1,0.0516,121.913,0.239
6qLgGLeawKyhMFJ848XtYD,0.00254,0.352,0.65,0.286,0.174,-13.169,1,0.0415,123.607,0.464
0hH154tuA2DSZT3DiWQL6N,0.00352,0.321,0.662,0.503,0.105,-10.374,1,0.0349,117.853,0.199
0HqVKqIoWfx8D60wQ6T4q5,0.0555,0.52,0.724,0.0802,0.107,-7.17,1,0.035,116.523,0.59
69QSJojWakWRIEDui9CX8x,0.00113,0.454,0.839,0.0211,0.075,-4.226,1,0.0402,112.916,0.34
4rnGBuar1VNcjSBaGTwho0,0.00439,0.556,0.896,0.000938,0.283,-5.647,1,0.0469,139.078,0.724
1LLY9A3ZtITWOLivrXm4uq,0.051,0.525,0.859,3.78e-06,0.122,-5.463,1,0.0499,122.933,0.566
7x8dCjCr0x6x2lXKujYD34,0.000917,0.433,0.959,0.0,0.028,-4.04,1,0.0431,172.984,0.365
6txWz9UapYHVxEd7dDIHXT,0.619,0.389,0.476,5.09e-05,0.255,-9.342,1,0.0316,148.117,0.566
2DlHlPMa4M17kufBvI2lEN,0.000278,0.417,0.934,0.0015,0.132,-3.908,0,0.119,127.066,0.287
1iArQTuOzxvrtniGmkyy92,0.00534,0.319,0.803,0.0126,0.177,-8.928,1,0.0394,183.031,0.589
0ecuZefr04QYl0cGpT53Nz,0.225,0.632,0.742,0.00115,0.138,-6.785,1,0.0342,119.509,0.725
23xzzmz1qmGO9HrxUGX1iO,0.0678,0.456,0.765,0.00117,0.101,-7.601,0,0.0341,109.118,0.369
0Q66odIBzoE4HR5xyEvqmr,0.000276,0.481,0.938,0.00391,0.118,-4.774,0,0.08,113.523,0.187
7LlGuNiq0LC4cXytbeTbXj,0.00549,0.518,0.906,0.116,0.861,-7.538,0,0.0459,125.204,0.826
1L94M3KIu7QluZe63g64rv,0.00752,0.284,0.875,0.000461,0.402,-6.069,0,0.0422,75.009,0.595
5UWwZ5lm5PKu6eKsHAGxOk,5.99e-05,0.413,0.881,0.000308,0.0805,-5.541,0,0.0367,158.066,0.364
6EsBn1Md8C5YdbCzvwvZq8,0.0173,0.458,0.912,0.0,0.363,-3.666,1,0.0618,104.522,0.611
6L89mwZXSOwYl76YXfX13s,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,1,0.0602,85.064,0.781
1nLnpLXvl68RZCSjfkyiaa,0.00133,0.559,0.543,2e-05,0.0577,-5.429,1,0.302,75.958,0.337
31AOj9sFz2gM0O3hMARRBx,0.179,0.666,0.855,1.2e-06,0.0987,-5.051,0,0.0295,125.639,0.803
6CqYhhUPJORx1vvdTNc8jv,0.000111,0.328,0.843,0.801,0.0496,-6.644,1,0.0887,113.329,0.422
44NRdYQw7P0GWuiunRv3hr,2.81e-05,0.219,0.92,0.0,0.102,-4.479,1,0.0623,166.188,0.376
6vm6JPHdSyc6FY0vXR6fAS,0.000676,0.327,0.896,0.041,0.154,-7.859,1,0.0456,158.216,0.557
0pTPWUOSF81x7yNP3TFWna,7.32e-05,0.5,0.811,0.037,0.0836,-5.932,0,0.0622,90.064,0.451
0xy3tLHmsJKEKpAsPsdglm,0.0101,0.398,0.601,0.0241,0.116,-6.525,1,0.0266,77.913,0.663
7ztFsRXXKrkUjMaLn1siHJ,0.0242,0.275,0.658,0.779,0.121,-10.82,1,0.032,159.201,0.451
3drJvEvfMS5mnJ4JtmkM5S,0.238,0.467,0.422,0.169,0.096,-11.077,0,0.0703,76.818,0.588
7A86xYvYpPqQFHE0YyYpr7,0.00224,0.219,0.719,0.677,0.111,-6.523,1,0.0324,78.236,0.074
1WNAD5jl1wo5tCVYKEUrl6,0.187,0.3,0.507,0.906,0.0937,-11.716,1,0.0339,137.187,0.273
5ptJrl5tB4f21Ccj7Hyaqo,0.000988,0.299,0.737,0.405,0.267,-9.51,1,0.0502,151.041,0.228
1msuAQqprJClwk5KQmaHF4,0.404,0.453,0.589,0.939,0.117,-11.635,1,0.0276,81.238,0.353
4xvAiPjxosx9yoPGyWGkDI,0.442,0.365,0.603,0.858,0.104,-11.001,1,0.028,130.175,0.199
2E5MjFcdfHdInsnIscHOO9,0.432,0.597,0.431,0.781,0.0916,-11.501,1,0.0312,119.111,0.701
2i5bgAGbbMxaJgGcpKuTes,0.677,0.404,0.605,0.792,0.112,-11.043,1,0.0345,102.376,0.345
35HTeZ3Eum8E1GHERCR0jl,0.72,0.324,0.592,0.878,0.109,-10.29,1,0.042,176.055,0.504
0JHW6P8sKS9GdN11fuGN1G,0.482,0.277,0.621,0.922,0.0826,-10.074,1,0.0315,74.941,0.377
7uAXnA3U3gHab039UBR3eL,0.78,0.561,0.383,0.777,0.451,-16.039,0,0.0415,141.272,0.189
48yXUYkd9X9rgaQPxdXbN2,0.0742,0.519,0.438,0.32,0.0984,-11.19,1,0.0378,121.84,0.22
5QHLHBmGDW999nMelytjUA,4.2e-05,0.293,0.928,0.0325,0.197,-4.865,0,0.095,106.113,0.507
3CtKSQyQPdzA2u7n9tjJw2,5.05e-05,0.344,0.911,0.00166,0.0642,-5.997,1,0.054,135.213,0.51
3bZG5LMoqBiXDwSSi2p2VN,0.000715,0.158,0.83,0.898,0.177,-6.228,1,0.0572,134.445,0.132
3CNVaHOEJiktEnC3POAVN8,0.0405,0.625,0.524,0.927,0.122,-10.965,1,0.046,125.348,0.516
